InvoiceID,FailedFields,ModifiedFields,Provider_Clean,InvoiceAmount_Clean,InvoiceDate_Clean,ContractTitle_Clean,ContractNumber_Clean,RiskScore,DataQualityRisk,ContractRisk,FinancialRisk
INV16635,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",National Protective Services Pty Ltd,183752.36,2025-04-16,Integrated security services,3686,178,178,0,0
INV16636,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Showtime Event Group Pty Ltd,9233.93,2026-09-20,Melbourne Town Hall venue management,3670,178,178,0,0
INV16637,"['InvoiceAmount', 'ContractNumber']",['InvoiceDate'],Programmed Facility Management Pty Ltd,,2027-07-09,Building maintenance services,3630,220,205,15,0
INV16638,['ContractNumber'],"['Provider', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,246788.62,2025-03-11,Open spaces management - region 1,3676,144,144,0,0
INV16639,['ContractNumber'],['InvoiceDate'],SERCO,188606.25,2026-08-28,Open spaces management - region 2,3677,120,120,0,0
INV16640,['ContractNumber'],"['Provider', 'InvoiceAmount']",Programmed Facility Management Pty Ltd,100000.0,2029-10-22,Building maintenance services,3630,163,148,15,0
INV16641,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,100000.0,2026-10-31,Tree management maintenance services,3678,154,154,0,0
INV16642,['ContractNumber'],"['Provider', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,3803.11,2028-05-19,Tree management maintenance services,3678,144,144,0,0
INV16643,['ContractNumber'],['InvoiceDate'],National Protective Services Pty Ltd,7507.07,2029-04-13,Integrated security services,3686,135,120,15,0
INV16644,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,164185.5,2026-08-21,Open spaces management - region 1,3676,178,178,0,0
INV16645,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Spotless Facility Services Pty Ltd,104498.93,2028-12-25,Street cleaning,3669,178,178,0,0
INV16646,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Showtime Event Group Pty Ltd,0.0,2029-10-26,Melbourne Town Hall venue management, ,195,178,10,7
INV16647,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Programmed Facility Management Pty Ltd,200000.0,2029-01-18,Building maintenance services,3630,193,178,15,0
INV16648,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Showtime Event Group Pty Ltd,55869.34,2029-01-31,Melbourne Town Hall venue management,3670,154,154,0,0
INV16649,['ContractNumber'],['InvoiceDate'],SERCO,28459.75,2025-11-30,Open spaces management - region 2,3677,120,120,0,0
INV16650,['ContractNumber'],"['Provider', 'InvoiceDate']",Showtime Event Group Pty Ltd,221571.23,2025-06-25,Melbourne Town Hall venue management,3670,144,144,0,0
INV16651,['ContractNumber'],"['Provider', 'InvoiceDate']",National Protective Services Pty Ltd,112589.32,2029-05-12,Integrated security services,3686,159,144,15,0
INV16652,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,170516.92,2026-10-17,Management of Active Melbourne recreation facilities,3615,178,178,0,0
INV16653,['ContractNumber'],['Provider'],Programmed Facility Management Pty Ltd,34221.92,2029-01-20,Building maintenance services,3630,129,114,15,0
INV16654,['ContractNumber'],"['Provider', 'InvoiceDate']",Programmed Facility Management Pty Ltd,51164.55,2025-08-18,Building maintenance services,3630,144,144,0,0
INV16655,['ContractNumber'],['Provider'],Cleanaway Waste Management Limited,202865.24,2025-09-09,Waste management services,3556,114,114,0,0
INV16656,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Programmed Facility Management Pty Ltd,161811.76,2028-01-24,Building maintenance services,3630,193,178,15,0
INV16657,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Victorian YMCA Community Programming Pty Ltd,0.0,2026-10-15,Management of Active Melbourne recreation facilities,3615,219,212,0,7
INV16658,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,37452.02,2029-04-29,Graffiti management and pressure cleaning services,3668,193,178,15,0
INV16659,['ContractNumber'],['Provider'],Citywide Service Solutions Pty Ltd,87152.37,2029-04-08,Open spaces management - region 1,3676,129,114,15,0
INV16660,['ContractNumber'],"['Provider', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,83208.01,2028-07-24,Management of Active Melbourne recreation facilities,3615,159,144,15,0
INV16661,['ContractNumber'],"['Provider', 'InvoiceDate']",Calcorp Services Pty Ltd,172753.63,2025-08-16,Graffiti management and pressure cleaning services,3668,144,144,0,0
INV16662,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Spotless Facility Services Pty Ltd,88688.51,2025-03-06,Street cleaning,3669,212,212,0,0
INV16663,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Cleanaway Waste Management Limited,0.0,2029-11-30,Waste management services,3556,210,188,15,7
INV16664,['ContractNumber'],"['Provider', 'InvoiceDate']",Calcorp Services Pty Ltd,138864.36,2027-06-11,Graffiti management and pressure cleaning services,3668,144,144,0,0
INV16665,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",National Protective Services Pty Ltd,88783.09,2026-01-25,Integrated security services,3686,178,178,0,0
INV16666,['ContractNumber'],"['Provider', 'InvoiceAmount']",National Protective Services Pty Ltd,220743.27,2027-03-26,Integrated security services,3686,148,148,0,0
INV16667,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,100000.0,2028-05-13,Building cleaning services,3634,193,178,15,0
INV16668,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate', 'ContractTitle']",Spotless Facility Services Pty Ltd,100000.0,2029-02-01,Street cleaning,3669,217,212,5,0
INV16669,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,200000.0,2028-06-27,Management of Active Melbourne recreation facilities,3615,193,178,15,0
INV16670,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Showtime Event Group Pty Ltd,195161.06,2025-02-22,Melbourne Town Hall venue management,3670,178,178,0,0
INV16671,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,100000.0,2026-11-07,Tree management maintenance services,3678,178,178,0,0
INV16672,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,46495.78,2027-07-18,Graffiti management and pressure cleaning services,3668,178,178,0,0
INV16673,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Reino International Pty Ltd T/A Duncan Solutions,119640.9,2028-01-07,Parking technology services,3623,169,154,15,0
INV16674,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Cleanaway Waste Management Limited,89402.39,2029-10-18,Waste management services,3556,193,178,15,0
INV16675,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,200000.0,2026-05-26,Civil infrastructure services,3665,178,178,0,0
INV16676,['ContractNumber'],['InvoiceDate'],SERCO,84712.84,2027-10-21,Open spaces management - region 2,3677,120,120,0,0
INV16677,['ContractNumber'],['Provider'],SERCO,246643.52,2026-04-30,Open spaces management - region 2,3677,114,114,0,0
INV16678,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Spotless Facility Services Pty Ltd,95773.4,2027-10-26,Street cleaning,3669,178,178,0,0
INV16679,['ContractNumber'],['Provider'],Citywide Service Solutions Pty Ltd,163670.07,2025-02-24,Open spaces management - region 1,3676,114,114,0,0
INV16680,['ContractNumber'],[],Citywide Service Solutions Pty Ltd,148884.93,2026-04-12,Tree management maintenance services, ,104,94,10,0
INV16681,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Cleanaway Waste Management Limited,0.0,2026-07-08,Waste management services,3556,176,154,15,7
INV16682,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Nationwide Towing Services,192690.7,2025-03-25,Vehicle tow away and impound services,3585,178,178,0,0
INV16683,['ContractNumber'],[],Victorian YMCA Community Programming Pty Ltd,29177.93,2028-03-07,Management of Active Melbourne recreation facilities,3615,109,94,15,0
INV16684,['ContractNumber'],"['Provider', 'InvoiceDate']",Programmed Facility Management Pty Ltd,222751.46,2026-02-09,Building maintenance services,3630,144,144,0,0
INV16685,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,100000.0,2029-03-17,Management of Active Melbourne recreation facilities,3615,193,178,15,0
INV16686,['ContractNumber'],[],Citywide Service Solutions Pty Ltd,200918.99,2025-08-30,Open spaces management - region 1,3676,94,94,0,0
INV16687,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,247481.44,2029-05-04,Tree management maintenance services,3678,193,178,15,0
INV16688,['ContractNumber'],"['Provider', 'InvoiceDate']",Nationwide Towing Services,141741.43,2029-10-25,Vehicle tow away and impound services,3585,159,144,15,0
INV16689,['ContractNumber'],['Provider'],Showtime Event Group Pty Ltd,81023.85,2029-08-28,Melbourne Town Hall venue management,3670,129,114,15,0
INV16690,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Reino International Pty Ltd T/A Duncan Solutions,200000.0,2027-10-14,Parking technology services,3623,193,178,15,0
INV16691,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,0.0,2027-08-15,Building cleaning services,3634,200,178,15,7
INV16692,"['InvoiceDate', 'ContractNumber']","['Provider', 'InvoiceAmount']",Calcorp Services Pty Ltd,44516.94,,Graffiti management and pressure cleaning services,3668,223,223,0,0
INV16693,['ContractNumber'],"['Provider', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,113804.88,2028-03-16,Building cleaning services,3634,159,144,15,0
INV16694,['ContractNumber'],['InvoiceDate'],SERCO,177649.83,2029-10-24,Open spaces management - region 2,3677,135,120,15,0
INV16695,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Showtime Event Group Pty Ltd,127710.73,2026-08-13,Melbourne Town Hall venue management,3670,178,178,0,0
INV16696,['ContractNumber'],"['Provider', 'InvoiceDate']",Reino International Pty Ltd T/A Duncan Solutions,143674.44,2025-12-19,Parking technology services,3623,144,144,0,0
INV16697,['ContractNumber'],"['Provider', 'InvoiceDate']",Calcorp Services Pty Ltd,67997.65,2029-01-09,Graffiti management and pressure cleaning services,3668,149,144,5,0
INV16698,['ContractNumber'],"['Provider', 'InvoiceDate', 'ContractTitle']",Citywide Service Solutions Pty Ltd,232956.3,2026-12-30,Open spaces management - region 1,3676,178,178,0,0
INV16699,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Showtime Event Group Pty Ltd,249872.42,2027-04-24,Melbourne Town Hall venue management,3670,154,154,0,0
INV16700,['ContractNumber'],"['Provider', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,20155.1,2029-01-01,Civil infrastructure services, ,154,144,10,0
INV16701,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,227942.32,2025-01-01,Tree management maintenance services,3678,178,178,0,0
INV16702,['ContractNumber'],['InvoiceDate'],National Protective Services Pty Ltd,30663.02,2028-02-09,Integrated security services,3686,125,120,5,0
INV16703,['ContractNumber'],['Provider'],Citywide Service Solutions Pty Ltd,11112.76,2029-03-06,Civil infrastructure services,3665,129,114,15,0
INV16704,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Programmed Facility Management Pty Ltd,213845.27,2028-04-30,Building maintenance services,3630,193,178,15,0
INV16705,['ContractNumber'],"['Provider', 'InvoiceDate']",Nationwide Towing Services,217955.38,2025-01-18,Vehicle tow away and impound services,3585,144,144,0,0
INV16706,['ContractNumber'],"['Provider', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,26354.11,2026-03-12,Management of Active Melbourne recreation facilities,3615,144,144,0,0
INV16707,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Nationwide Towing Services,225293.05,2027-07-26,Vehicle tow away and impound services,3585,193,178,15,0
INV16708,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,200000.0,2029-07-14,Civil infrastructure services,3665,193,178,15,0
INV16709,['ContractNumber'],"['Provider', 'InvoiceDate']",Showtime Event Group Pty Ltd,210649.59,2029-12-21,Melbourne Town Hall venue management,3670,159,144,15,0
INV16710,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",SERCO,44020.74,2025-04-12,Open spaces management - region 2,3677,154,154,0,0
INV16711,['ContractNumber'],['InvoiceDate'],Reino International Pty Ltd T/A Duncan Solutions,106984.61,2026-02-15,Parking technology services,3623,125,120,5,0
INV16712,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Programmed Facility Management Pty Ltd,191190.72,2027-06-29,Building maintenance services,3630,169,154,15,0
INV16713,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,100000.0,2026-08-24,Building cleaning services,3634,193,178,15,0
INV16714,['ContractNumber'],['InvoiceDate'],Spotless Facility Services Pty Ltd,46588.77,2025-05-23,Street cleaning,3669,120,120,0,0
INV16715,['ContractNumber'],['InvoiceAmount'],Calcorp Services Pty Ltd,28954.24,2027-12-19,Graffiti management and pressure cleaning services,3668,124,124,0,0
INV16716,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,51123.04,2027-04-25,Graffiti management and pressure cleaning services,3668,178,178,0,0
INV16717,['ContractNumber'],"['Provider', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,246428.28,2026-10-28,Open spaces management - region 1,3676,144,144,0,0
INV16718,['ContractNumber'],"['Provider', 'InvoiceDate']",Nationwide Towing Services,79042.34,2027-09-13,Vehicle tow away and impound services,3585,159,144,15,0
INV16719,['ContractNumber'],['InvoiceAmount'],Programmed Facility Management Pty Ltd,72680.07,2029-08-08,Building maintenance services,3630,139,124,15,0
INV16720,['ContractNumber'],"['Provider', 'InvoiceDate']",National Protective Services Pty Ltd,55563.18,2025-06-07,Integrated security services,3686,144,144,0,0
INV16721,['ContractNumber'],"['Provider', 'InvoiceDate']",Reino International Pty Ltd T/A Duncan Solutions,58491.29,2027-02-19,Parking technology services,3623,159,144,15,0
INV16722,['ContractNumber'],['InvoiceDate'],Cleanaway Waste Management Limited,83976.77,2026-06-15,Waste management services,3556,135,120,15,0
INV16723,['ContractNumber'],['Provider'],Reino International Pty Ltd T/A Duncan Solutions,63850.68,2028-01-28,Parking technology services,3623,129,114,15,0
INV16724,['ContractNumber'],"['Provider', 'InvoiceDate']",Showtime Event Group Pty Ltd,228189.96,2028-11-13,Melbourne Town Hall venue management,3670,144,144,0,0
INV16725,['ContractNumber'],"['Provider', 'InvoiceAmount']",Nationwide Towing Services,59699.01,2029-05-20,Vehicle tow away and impound services,3585,163,148,15,0
INV16726,['ContractNumber'],"['Provider', 'InvoiceDate']",Victorian YMCA Community Programming Pty Ltd,248551.18,2029-05-31,Management of Active Melbourne recreation facilities,3615,159,144,15,0
INV16727,"['InvoiceDate', 'ContractNumber']",['InvoiceAmount'],Showtime Event Group Pty Ltd,100000.0,,Melbourne Town Hall venue management,3670,199,199,0,0
INV16728,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Calcorp Services Pty Ltd,200000.0,2029-01-17,Graffiti management and pressure cleaning services,3668,183,178,5,0
INV16729,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Showtime Event Group Pty Ltd,42957.51,2029-03-04,Melbourne Town Hall venue management,3670,178,178,0,0
INV16730,['ContractNumber'],"['Provider', 'InvoiceAmount']",Citywide Service Solutions Pty Ltd,30473.15,2027-12-23,Open spaces management - region 1,3676,148,148,0,0
INV16731,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,98816.85,2027-11-03,Open spaces management - region 1,3676,178,178,0,0
INV16732,['ContractNumber'],"['Provider', 'InvoiceDate']",Cleanaway Waste Management Limited,202565.12,2028-01-02,Waste management services,3556,159,144,15,0
INV16733,['ContractNumber'],"['Provider', 'InvoiceDate']",Citywide Service Solutions Pty Ltd,27267.0,2029-06-07,Tree management maintenance services,3678,159,144,15,0
INV16734,['ContractNumber'],"['Provider', 'InvoiceDate']",Reino International Pty Ltd T/A Duncan Solutions,118870.31,2026-03-12,Parking technology services,3623,149,144,5,0
INV16735,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Nationwide Towing Services,0.0,2028-09-19,Vehicle tow away and impound services,3585,176,154,15,7
INV16736,['ContractNumber'],"['Provider', 'InvoiceDate']",Programmed Facility Management Pty Ltd,186904.45,2025-02-25,Building maintenance services,3630,144,144,0,0
INV16737,['ContractNumber'],"['Provider', 'InvoiceAmount', 'InvoiceDate']",Nationwide Towing Services,198140.14,2029-12-04,Vehicle tow away and impound services,3585,193,178,15,0
INV16738,['ContractNumber'],"['InvoiceAmount', 'InvoiceDate']",Menzies International (Aust) Pty Ltd,200000.0,2027-11-29,Building cleaning services,3634,169,154,15,0
